"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","holidays","holidays_lower","holidays_upper","summer","summer_lower","summer_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"19",2007-01-19,5.91184799162432,-0.743086751432846,-0.743086751432846,-0.743086751432846,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786097519,-0.165374786097519,-0.165374786097519,1.27545170742994,1.27545170742994,1.27545170742994,0,0,0,3.82155178268479,6.41741611317534,5.91184799162432,5.91184799162432,5.16876124019147
"20",2007-01-20,5.9105833496231,-0.0861865283993325,-0.0861865283993325,-0.0861865283993325,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983717864,0.452684983717864,0.452684983717864,1.31429216064807,1.31429216064807,1.31429216064807,0,0,0,4.52379086579682,7.24206214811645,5.9105833496231,5.9105833496231,5.82439682122377
"21",2007-01-21,5.90931870762188,0.0484269063221653,0.0484269063221653,0.0484269063221653,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180221335,0.545967180221335,0.545967180221335,1.3556233988661,1.3556233988661,1.3556233988661,0,0,0,4.52443332759248,7.27119289718251,5.90931870762188,5.90931870762188,5.95774561394405
"22",2007-01-22,5.90805406562067,-0.823494026555533,-0.823494026555533,-0.823494026555533,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549485,-0.368803978549485,-0.368803978549485,1.39847362475922,1.39847362475922,1.39847362475922,0,0,0,3.73399776628847,6.50203980354441,5.90805406562067,5.90805406562067,5.08456003906513
"23",2007-01-23,5.90678942361945,-0.480821770907407,-0.480821770907407,-0.480821770907407,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924364891,-0.0694217924364891,-0.0694217924364891,1.44176369429435,1.44176369429435,1.44176369429435,0,0,0,4.09182025989088,6.73538926199986,5.90678942361945,5.90678942361945,5.42596765271204
"24",2007-01-24,5.90552478161823,-0.348247353467876,-0.348247353467876,-0.348247353467876,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.020584144830718,0.020584144830718,0.020584144830718,1.48433217446667,1.48433217446667,1.48433217446667,0,0,0,4.14629763774878,7.00980235032369,5.90552478161823,5.90552478161823,5.55727742815036
"25",2007-01-25,5.90426013961702,-0.743836305877769,-0.743836305877769,-0.743836305877769,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.415635751685669,-0.415635751685669,-0.415635751685669,1.52496311857317,1.52496311857317,1.52496311857317,0,0,0,3.84836168580499,6.51851691473628,5.90426013961702,5.90426013961702,5.16042383373925
"26",2007-01-26,5.9029954976158,-0.456122615643432,-0.456122615643432,-0.456122615643432,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786099718,-0.165374786099718,-0.165374786099718,1.56241584322155,1.56241584322155,1.56241584322155,0,0,0,4.10159984300317,6.83111224165664,5.9029954976158,5.9029954976158,5.44687288197237
"27",2007-01-27,5.90173085561458,0.19497724607326,0.19497724607326,0.19497724607326,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983717098,0.452684983717098,0.452684983717098,1.59545593512143,1.59545593512143,1.59545593512143,0,0,0,4.70388332260117,7.33021131470729,5.90173085561458,5.90173085561458,6.09670810168784
"28",2007-01-28,5.90046621361337,0.315690187949409,0.315690187949409,0.315690187949409,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180220823,0.545967180220823,0.545967180220823,1.62288668049385,1.62288668049385,1.62288668049385,0,0,0,4.91604464421857,7.57975603201763,5.90046621361337,5.90046621361337,6.21615640156277
"29",2007-01-29,5.89920157161215,-0.578387554806399,-0.578387554806399,-0.578387554806399,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549676,-0.368803978549676,-0.368803978549676,1.64358009650855,1.64358009650855,1.64358009650855,0,0,0,3.9381587516262,6.70164234182578,5.89920157161215,5.89920157161215,5.32081401680575
"30",2007-01-30,5.89793692961093,-0.266078712387857,-0.266078712387857,-0.266078712387857,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924363266,-0.0694217924363266,-0.0694217924363266,1.65650675281374,1.65650675281374,1.65650675281374,0,0,0,4.29101249128419,6.94881483168563,5.89793692961093,5.89793692961093,5.63185821722308
"31",2007-01-31,5.89667228760971,-0.171815926328559,-0.171815926328559,-0.171815926328559,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.0205841448307529,0.0205841448307529,0.0205841448307529,1.66076360160596,1.66076360160596,1.66076360160596,0,0,0,4.38815236245291,7.14340095691968,5.89667228760971,5.89667228760971,5.72485636128116
"32",2007-02-01,5.8954076456085,-0.613200338572203,-0.613200338572203,-0.613200338572203,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.41563575168453,-0.41563575168453,-0.41563575168453,1.65559908587759,1.65559908587759,1.65559908587759,0,0,0,3.91216639768718,6.61411238893448,5.8954076456085,5.8954076456085,5.28220730703629
"33",2007-02-02,5.89414300360728,-0.378103592885966,-0.378103592885966,-0.378103592885966,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786099042,-0.165374786099042,-0.165374786099042,1.64043486597834,1.64043486597834,1.64043486597834,0,0,0,4.1808109551816,6.85384059303885,5.89414300360728,5.89414300360728,5.51603941072131
"34",2007-02-03,5.89287836160606,0.214404903378146,0.214404903378146,0.214404903378146,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983717398,0.452684983717398,0.452684983717398,1.61488359242602,1.61488359242602,1.61488359242602,0,0,0,4.81767598160058,7.39012507498077,5.89287836160606,5.89287836160606,6.10728326498421
"35",2007-02-04,5.89161371960485,0.27156576298551,0.27156576298551,0.27156576298551,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180220312,0.545967180220312,0.545967180220312,1.57876225553047,1.57876225553047,1.57876225553047,0,0,0,4.79864137625421,7.48953108565482,5.89161371960485,5.89161371960485,6.16317948259036
"36",2007-02-05,5.89034907760363,-0.68986689431833,-0.68986689431833,-0.68986689431833,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549476,-0.368803978549476,-0.368803978549476,1.53210075699641,1.53210075699641,1.53210075699641,0,0,0,3.88046669738896,6.59677944892272,5.89034907760363,5.89034907760363,5.2004821832853
"37",2007-02-06,5.88908443689223,-0.447439993113875,-0.447439993113875,-0.447439993113875,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924363648,-0.0694217924363648,-0.0694217924363648,1.47514547208776,1.47514547208776,1.47514547208776,0,0,0,4.02447050828062,6.67943421998833,5.88908443689223,5.88908443689223,5.44164444377836
"38",2007-02-07,5.88781979618084,-0.424221828144605,-0.424221828144605,-0.424221828144605,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.0205841448303812,0.0205841448303812,0.0205841448303812,1.40835769979028,1.40835769979028,1.40835769979028,0,0,0,4.18745548180036,6.87517754411366,5.88781979618084,5.88781979618084,5.46359796803623
"39",2007-02-08,5.88655515546944,-0.936392395236345,-0.936392395236345,-0.936392395236345,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.415635751685001,-0.415635751685001,-0.415635751685001,1.33240702921392,1.33240702921392,1.33240702921392,0,0,0,3.64711879876445,6.25647805238386,5.88655515546944,5.88655515546944,4.9501627602331
"40",2007-02-09,5.88529051475805,-0.770378679155819,-0.770378679155819,-0.770378679155819,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786098366,-0.165374786098366,-0.165374786098366,1.24815977970781,1.24815977970781,1.24815977970781,0,0,0,3.88074037271276,6.52053462708402,5.88529051475805,5.88529051475805,5.11491183560223
"41",2007-02-10,5.88402587404665,-0.24381589265408,-0.24381589265408,-0.24381589265408,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983717698,0.452684983717698,0.452684983717698,1.15666279639349,1.15666279639349,1.15666279639349,0,0,0,4.36131871322997,7.02616712477887,5.88402587404665,5.88402587404665,5.64020998139257
"42",2007-02-11,5.88276123333526,-0.248073493776439,-0.248073493776439,-0.248073493776439,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.5459671802198,0.5459671802198,0.5459671802198,1.05912299876903,1.05912299876903,1.05912299876903,0,0,0,4.33509394311566,6.95458425772073,5.88276123333526,5.88276123333526,5.63468773955882
"43",2007-02-12,5.88149659262386,-1.26508446660575,-1.26508446660575,-1.26508446660575,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978548916,-0.368803978548916,-0.368803978548916,0.956883184708432,0.956883184708432,0.956883184708432,0,0,0,3.21165403240247,5.92099242485613,5.88149659262386,5.88149659262386,4.61641212601811
"44",2007-02-13,5.88023195191246,-1.07119078231546,-1.07119078231546,-1.07119078231546,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924362023,-0.0694217924362023,-0.0694217924362023,0.851394682886014,0.851394682886014,0.851394682886014,0,0,0,3.46156053718317,6.10992937621904,5.88023195191246,5.88023195191246,4.80904116959701
"45",2007-02-14,5.87896731120107,-1.08839200678571,-1.08839200678571,-1.08839200678571,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.0205841448304161,0.0205841448304161,0.0205841448304161,0.744187521149141,0.744187521149141,0.744187521149141,0,0,0,3.43018726380074,6.14817264478937,5.87896731120107,5.87896731120107,4.79057530441536
"46",2007-02-15,5.87770267048967,-1.63196058962154,-1.63196058962154,-1.63196058962154,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.415635751685473,-0.415635751685473,-0.415635751685473,0.636838834829198,0.636838834829198,0.636838834829198,0,0,0,2.99554767486336,5.57288993645501,5.87770267048967,5.87770267048967,4.24574208086813
"47",2007-02-16,5.87643802977828,-1.48759818270388,-1.48759818270388,-1.48759818270388,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786097689,-0.165374786097689,-0.165374786097689,0.530940276159077,0.530940276159077,0.530940276159077,0,0,0,3.03961642577881,5.74929522036014,5.87643802977828,5.87643802977828,4.3888398470744
"48",2007-02-17,5.87517338906688,-0.972413485964616,-0.972413485964616,-0.972413485964616,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983716932,0.452684983716932,0.452684983716932,0.42806520308372,0.42806520308372,0.42806520308372,0,0,0,3.54954487462698,6.31645078274881,5.87517338906688,5.87517338906688,4.90275990310227
"49",2007-02-18,5.87390874835549,-0.977460069906715,-0.977460069906715,-0.977460069906715,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180220705,0.545967180220705,0.545967180220705,0.329736422637847,0.329736422637847,0.329736422637847,0,0,0,3.59112929931,6.29791832121579,5.87390874835549,5.87390874835549,4.89644867844877
"50",2007-02-19,5.87264410764409,-1.98457241024138,-1.98457241024138,-1.98457241024138,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549467,-0.368803978549467,-0.368803978549467,0.237395241073356,0.237395241073356,0.237395241073356,0,0,0,2.55903141451404,5.2778319345282,5.87264410764409,5.87264410764409,3.88807169740271
"51",2007-02-20,5.8713794669327,-1.77021293426024,-1.77021293426024,-1.77021293426024,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924360398,-0.0694217924360398,-0.0694217924360398,0.15237253094107,0.15237253094107,0.15237253094107,0,0,0,2.70092712918514,5.44070231557615,5.8713794669327,5.8713794669327,4.10116653267246
"52",2007-02-21,5.8701148262213,-1.75671706216038,-1.75671706216038,-1.75671706216038,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.020584144830451,0.020584144830451,0.020584144830451,0.0758624657744348,0.0758624657744348,0.0758624657744348,0,0,0,2.66620798310894,5.55238732387291,5.8701148262213,5.8701148262213,4.11339776406092
"53",2007-02-22,5.86885018550991,-2.2598999267196,-2.2598999267196,-2.2598999267196,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.415635751684399,-0.415635751684399,-0.415635751684399,0.00889949773006559,0.00889949773006559,0.00889949773006559,0,0,0,2.22358326530018,4.98602384425072,5.86885018550991,5.86885018550991,3.6089502587903
"54",2007-02-23,5.86758554479851,-2.06619939408842,-2.06619939408842,-2.06619939408842,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786099128,-0.165374786099128,-0.165374786099128,-0.0476609352240286,-0.0476609352240286,-0.0476609352240286,0,0,0,2.41406839929863,5.1063661428724,5.86758554479851,5.86758554479851,3.80138615071009
"55",2007-02-24,5.86632090408711,-1.49363627469123,-1.49363627469123,-1.49363627469123,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983717615,0.452684983717615,0.452684983717615,-0.0931575856435819,-0.0931575856435819,-0.0931575856435819,0,0,0,3.08049897534453,5.66813969081378,5.86632090408711,5.86632090408711,4.37268462939588
"56",2007-02-25,5.86505626337572,-1.43433066979634,-1.43433066979634,-1.43433066979634,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180220181,0.545967180220181,0.545967180220181,-0.127134177251256,-0.127134177251256,-0.127134177251256,0,0,0,3.11514209342325,5.80525961615131,5.86505626337572,5.86505626337572,4.43072559357938
"57",2007-02-26,5.86379162266432,-2.37131327475374,-2.37131327475374,-2.37131327475374,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549657,-0.368803978549657,-0.368803978549657,-0.149345623438818,-0.149345623438818,-0.149345623438818,0,0,0,2.15788243054705,4.83978200487909,5.86379162266432,5.86379162266432,3.49247834791058
"58",2007-02-27,5.86252698195293,-2.08234509709976,-2.08234509709976,-2.08234509709976,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924358773,-0.0694217924358773,-0.0694217924358773,-0.159759631898619,-0.159759631898619,-0.159759631898619,0,0,0,2.40678900947377,5.03650947533506,5.86252698195293,5.86252698195293,3.78018188485316
"59",2007-02-28,5.86126234124153,-1.99113328518061,-1.99113328518061,-1.99113328518061,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.0205841448309113,0.0205841448309113,0.0205841448309113,-0.158553757246252,-0.158553757246252,-0.158553757246252,0,0,0,2.56012018052057,5.10644115414452,5.86126234124153,5.86126234124153,3.87012905606092
"60",2007-03-01,5.85999770053014,-2.4149074974089,-2.4149074974089,-2.4149074974089,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.41563575168487,-0.41563575168487,-0.41563575168487,-0.146108072958758,-0.146108072958758,-0.146108072958758,0,0,0,2.06020597917679,4.74822173875173,5.85999770053014,5.85999770053014,3.44509020312124
"61",2007-03-02,5.85873305981874,-2.14153219532424,-2.14153219532424,-2.14153219532424,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786098452,-0.165374786098452,-0.165374786098452,-0.122993736460516,-0.122993736460516,-0.122993736460516,0,0,0,2.47259274636112,5.04516633398408,5.85873305981874,5.85873305981874,3.71720086449451
"62",2007-03-03,5.85746841910735,-1.49043650320995,-1.49043650320995,-1.49043650320995,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983717914,0.452684983717914,0.452684983717914,-0.0899578141625978,-0.0899578141625978,-0.0899578141625978,0,0,0,2.9879213151113,5.67752270262285,5.85746841910735,5.85746841910735,4.3670319158974
"63",2007-03-04,5.85620377839595,-1.35510130699108,-1.35510130699108,-1.35510130699108,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180219669,0.545967180219669,0.545967180219669,-0.047904814445483,-0.047904814445483,-0.047904814445483,0,0,0,3.19051097604757,5.80861592481278,5.85620377839595,5.85620377839595,4.50110247140487
"64",2007-03-05,5.85493913768456,-2.21984309538676,-2.21984309538676,-2.21984309538676,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549097,-0.368803978549097,-0.368803978549097,0.00212455592760399,0.00212455592760399,0.00212455592760399,0,0,0,2.39108397430174,5.02146047998801,5.85493913768456,5.85493913768456,3.63509604229779
"65",2007-03-06,5.85367449697316,-1.86360862106913,-1.86360862106913,-1.86360862106913,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.0694217924365769,-0.0694217924365769,-0.0694217924365769,0.0589768441327168,0.0589768441327168,0.0589768441327168,0,0,0,2.70711286357093,5.26166108252025,5.85367449697316,5.85367449697316,3.99006587590403
"66",2007-03-07,5.85240985626176,-1.71116861960963,-1.71116861960963,-1.71116861960963,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.0205841448309463,0.0205841448309463,0.0205841448309463,0.121410908324687,0.121410908324687,0.121410908324687,0,0,0,2.84596208625817,5.34499549980077,5.85240985626176,5.85240985626176,4.14124123665213
"67",2007-03-08,5.85114521555037,-2.08067546854005,-2.08067546854005,-2.08067546854005,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.415635751685342,-0.415635751685342,-0.415635751685342,0.188123955910558,0.188123955910558,0.188123955910558,0,0,0,2.49444233005688,5.14509173876589,5.85114521555037,5.85114521555037,3.77046974701032
"68",2007-03-09,5.84988057483897,-1.76076052198561,-1.76076052198561,-1.76076052198561,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786098453,-0.165374786098453,-0.165374786098453,0.257777936878115,0.257777936878115,0.257777936878115,0,0,0,2.7279446175288,5.44576954345729,5.84988057483897,5.84988057483897,4.08912005285337
"69",2007-03-10,5.84861593412758,-1.07145300936768,-1.07145300936768,-1.07145300936768,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.452684983718214,0.452684983718214,0.452684983718214,0.329025679679378,0.329025679679378,0.329025679679378,0,0,0,3.37308678542707,6.13778660218053,5.84861593412758,5.84861593412758,4.7771629247599
"70",2007-03-11,5.84735129341618,-0.906660306172291,-0.906660306172291,-0.906660306172291,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.545967180221992,0.545967180221992,0.545967180221992,0.400536186370985,0.400536186370985,0.400536186370985,0,0,0,3.59715090083001,6.21071621435102,5.84735129341618,5.84735129341618,4.94069098724389
"71",2007-03-12,5.84608665270479,-1.75094910414976,-1.75094910414976,-1.75094910414976,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.368803978549288,-0.368803978549288,-0.368803978549288,0.471018547164798,0.471018547164798,0.471018547164798,0,0,0,2.71751474628672,5.36240971957564,5.84608665270479,5.84608665270479,4.09513754855503
"72",2007-03-13,5.84505618859418,-1.38334147458894,-1.38334147458894,-1.38334147458894,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.069421792435753,-0.069421792435753,-0.069421792435753,0.539243990612085,0.539243990612085,0.539243990612085,0,0,0,3.17154276447599,5.8104832741878,5.84505618859418,5.84505618859418,4.46171471400524
"73",2007-03-14,5.84402572448357,-1.22851387554268,-1.22851387554268,-1.22851387554268,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,0.0205841448301492,0.0205841448301492,0.0205841448301492,0.604065652392437,0.604065652392437,0.604065652392437,0,0,0,3.31478857975468,5.94279064050247,5.84402572448357,5.84402572448357,4.61551184894089
"74",2007-03-15,5.84299526037297,-1.60436370356299,-1.60436370356299,-1.60436370356299,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.415635751684975,-0.415635751684975,-0.415635751684975,0.664435720887252,0.664435720887252,0.664435720887252,0,0,0,2.9057029629728,5.64788256831209,5.84299526037297,5.84299526037297,4.23863155680998
"75",2007-03-16,5.84196479626236,-1.29911875982615,-1.29911875982615,-1.29911875982615,-1.85316367276527,-1.85316367276527,-1.85316367276527,0,0,0,0,0,0,-0.165374786099214,-0.165374786099214,-0.165374786099214,0.719419699038328,0.719419699038328,0.719419699038328,0,0,0,3.19649010048768,5.81505198786957,5.84196479626236,5.84196479626236,4.54284603643621
